,year,exporter_iso_3,importer_iso_3,product_category,trade_value_thousands_usd,quantity_metric_tones,exporter_3digit,importer_3digit,exporter_country_name,importer_country_name
80,2012,826,688,Portland not white,21.479,13.875,GBR,SRB,United Kingdom,Serbia
81,2012,300,688,Portland white,101.957,671.98,GRC,SRB,Greece,Serbia
82,2012,70,688,Portland not white,0.051,0.029,BIH,SRB,Bosnia Herzegovina,Serbia
83,2012,156,688,Portland white,0.088,0.495,CHN,SRB,China,Serbia
84,2012,203,688,Portland white,0.8,0.5,CZE,SRB,Czechia,Serbia
85,2012,8,807,Portland white,150.894,1749.109,ALB,MKD,Albania,The Former Yugoslav Republic of Macedonia
86,2012,8,807,Portland not white,8000.162,114858.326,ALB,MKD,Albania,The Former Yugoslav Republic of Macedonia
87,2012,100,807,Portland white,35.745,411.04,BGR,MKD,Bulgaria,The Former Yugoslav Republic of Macedonia
88,2012,100,807,Portland not white,1848.045,26498.754,BGR,MKD,Bulgaria,The Former Yugoslav Republic of Macedonia
89,2012,688,807,Portland not white,14.434,132.94,SRB,MKD,Serbia,The Former Yugoslav Republic of Macedonia
90,2012,705,807,Portland white,1.436,1.25,SVN,MKD,Slovenia,The Former Yugoslav Republic of Macedonia
91,2012,792,807,Portland white,816.373,6451.584,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
92,2012,792,807,Portland white,816.373,6451.584,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
93,2012,792,807,Portland white,816.373,6451.584,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
94,2012,792,807,Portland white,816.373,6451.584,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
95,2012,792,807,Portland not white,2859.504,13711.334,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
96,2012,792,807,Portland not white,2859.504,13711.334,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
97,2012,792,807,Portland not white,2859.504,13711.334,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
98,2012,792,807,Portland not white,2859.504,13711.334,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
99,2012,826,807,Portland white,23.159,20.475,GBR,MKD,United Kingdom,The Former Yugoslav Republic of Macedonia
100,2012,300,807,Portland white,1081.463,8239.33,GRC,MKD,Greece,The Former Yugoslav Republic of Macedonia
101,2012,300,807,Portland not white,1680.995,9465.625,GRC,MKD,Greece,The Former Yugoslav Republic of Macedonia
102,2012,40,276,Portland white,99.698,78.543,AUT,DEU,Austria,Germany
103,2012,40,276,Portland not white,6187.438,82822.266,AUT,DEU,Austria,Germany
104,2012,191,276,Portland not white,0.007,0.046,HRV,DEU,Croatia,Germany
105,2012,208,276,Portland white,5138.259,34335.006,DNK,DEU,Denmark,Germany
106,2012,208,276,Portland not white,1437.429,9712.61,DNK,DEU,Denmark,Germany
107,2012,348,276,Portland not white,0.786,4.202,HUN,DEU,Hungary,Germany
108,2012,528,276,Portland white,1514.877,13994.128,NLD,DEU,Netherlands,Germany
109,2012,528,276,Portland not white,8670.644,183311.153,NLD,DEU,Netherlands,Germany
110,2012,616,276,Portland white,53.958,106.679,POL,DEU,Poland,Germany
111,2012,616,276,Portland not white,5131.204,54539.358,POL,DEU,Poland,Germany
112,2012,703,276,Portland white,1452.455,15841.41,SVK,DEU,Slovakia,Germany
113,2012,703,276,Portland not white,260.19,237.532,SVK,DEU,Slovakia,Germany
114,2012,724,276,Portland white,0.15,0.184,ESP,DEU,Spain,Germany
115,2012,792,276,Portland white,56.691,591.943,TUR,DEU,Turkey,Germany
116,2012,792,276,Portland white,56.691,591.943,TUR,DEU,Turkey,Germany
117,2012,792,276,Portland white,56.691,591.943,TUR,DEU,Turkey,Germany
118,2012,792,276,Portland white,56.691,591.943,TUR,DEU,Turkey,Germany
119,2012,792,276,Portland not white,12.902,32.403,TUR,DEU,Turkey,Germany
120,2012,792,276,Portland not white,12.902,32.403,TUR,DEU,Turkey,Germany
121,2012,792,276,Portland not white,12.902,32.403,TUR,DEU,Turkey,Germany
122,2012,792,276,Portland not white,12.902,32.403,TUR,DEU,Turkey,Germany
123,2012,826,276,Portland not white,7.014,5.431,GBR,DEU,United Kingdom,Germany
124,2012,70,276,Portland not white,0.01,0.005,BIH,DEU,Bosnia Herzegovina,Germany
125,2012,156,276,Portland white,2.082,30.939,CHN,DEU,China,Germany
126,2012,156,276,Portland not white,0.883,0.414,CHN,DEU,China,Germany
127,2012,203,276,Portland white,26.099,5.036,CZE,DEU,Czechia,Germany
128,2012,203,276,Portland not white,17050.369,260759.94,CZE,DEU,Czechia,Germany
129,2012,12,276,Portland white,0.001,0.105,DZA,DEU,Algeria,Germany
130,2012,56,276,Portland white,1099.177,5498.534,BEL,DEU,Belgium,Germany
131,2012,56,276,Portland not white,2239.135,33305.802,BEL,DEU,Belgium,Germany
132,2012,484,276,Portland white,0.002,0.097,MEX,DEU,Mexico,Germany
133,2012,484,276,Portland not white,1.025,0.1,MEX,DEU,Mexico,Germany
134,2012,604,276,Portland not white,0.584,1.085,PER,DEU,Peru,Germany
135,2012,704,276,Portland white,0.219,0.036,VNM,DEU,Viet Nam,Germany
136,2012,710,276,Portland white,0.015,0.214,ZAF,DEU,South Africa,Germany
137,2012,710,276,Portland not white,0.019,0.049,ZAF,DEU,South Africa,Germany
138,2012,752,276,Portland white,15.135,2.209,SWE,DEU,Sweden,Germany
139,2012,752,276,Portland not white,207.314,298.897,SWE,DEU,Sweden,Germany
140,2012,764,276,Portland white,0.121,0.106,THA,DEU,Thailand,Germany
141,2012,764,276,Portland not white,0.723,0.034,THA,DEU,Thailand,Germany
142,2012,784,276,Portland white,5.99,2.57,ARE,DEU,United Arab Emirates,Germany
143,2012,784,276,Portland not white,0.136,0.05,ARE,DEU,United Arab Emirates,Germany
144,2012,36,276,Portland not white,4.175,1.93,AUS,DEU,Australia,Germany
145,2012,76,276,Portland white,4.141,1.423,BRA,DEU,Brazil,Germany
146,2012,76,276,Portland not white,0.018,0.026,BRA,DEU,Brazil,Germany
147,2012,376,276,Portland white,0.01,0.027,ISR,DEU,Israel,Germany
148,2012,422,276,Portland not white,1.251,1.46,LBN,DEU,Lebanon,Germany
149,2012,170,276,Portland not white,0.04,0.14,COL,DEU,Colombia,Germany
150,2012,288,276,Portland white,0.012,0.002,GHA,DEU,Ghana,Germany
151,2012,360,276,Portland not white,0.1,0.2,IDN,DEU,Indonesia,Germany
152,2012,364,276,Portland not white,0.049,0.055,IRN,DEU,Iran,Germany
153,2012,392,276,Portland not white,1.453,2.5,JPN,DEU,Japan,Germany
154,2012,442,276,Portland white,247.298,1278.255,LUX,DEU,Luxembourg,Germany
155,2012,442,276,Portland not white,11036.303,128174.0,LUX,DEU,Luxembourg,Germany
156,2012,458,276,Portland white,0.002,0.002,MYS,DEU,Malaysia,Germany
157,2012,498,276,Portland white,0.002,0.009,MDA,DEU,Republic of Moldova,Germany
158,2012,504,276,Portland white,0.081,0.017,MAR,DEU,Morocco,Germany
159,2012,566,276,Portland not white,0.311,0.48,NGA,DEU,Nigeria,Germany
160,2012,591,276,Portland not white,0.001,0.001,PAN,DEU,Panama,Germany
161,2012,608,276,Portland not white,0.084,1.91,PHL,DEU,Philippines,Germany
162,2012,643,276,Portland white,0.082,0.301,RUS,DEU,Russian Federation,Germany
163,2012,643,276,Portland white,0.082,0.301,RUS,DEU,Russian Federation,Germany
164,2012,643,276,Portland white,0.082,0.301,RUS,DEU,Russian Federation,Germany
165,2012,643,276,Portland white,0.082,0.301,RUS,DEU,Russian Federation,Germany
166,2012,643,276,Portland not white,1.446,0.677,RUS,DEU,Russian Federation,Germany
167,2012,643,276,Portland not white,1.446,0.677,RUS,DEU,Russian Federation,Germany
168,2012,643,276,Portland not white,1.446,0.677,RUS,DEU,Russian Federation,Germany
169,2012,643,276,Portland not white,1.446,0.677,RUS,DEU,Russian Federation,Germany
170,2012,804,276,Portland white,0.091,0.03,UKR,DEU,Ukraine,Germany
171,2012,804,276,Portland not white,0.115,0.076,UKR,DEU,Ukraine,Germany
172,2012,40,642,Portland white,6.623,27.97,AUT,ROU,Austria,Romania
173,2012,40,642,Portland not white,0.035,0.05,AUT,ROU,Austria,Romania
174,2012,100,642,Portland white,1405.767,17781.658,BGR,ROU,Bulgaria,Romania
175,2012,100,642,Portland not white,746.776,37442.831,BGR,ROU,Bulgaria,Romania
176,2012,191,642,Portland not white,132.994,1450.933,HRV,ROU,Croatia,Romania
177,2012,276,642,Portland white,48.046,188.85,DEU,ROU,Germany,Romania
178,2012,276,642,Portland not white,1140.161,674.841,DEU,ROU,Germany,Romania
179,2012,348,642,Portland white,10.768,126.12,HUN,ROU,Hungary,Romania
180,2012,348,642,Portland not white,31.835,1151.071,HUN,ROU,Hungary,Romania
181,2012,616,642,Portland white,2.302,6.052,POL,ROU,Poland,Romania
182,2012,616,642,Portland not white,83.076,101.705,POL,ROU,Poland,Romania
183,2012,703,642,Portland white,620.302,3817.211,SVK,ROU,Slovakia,Romania
184,2012,703,642,Portland not white,0.387,17.777,SVK,ROU,Slovakia,Romania
185,2012,724,642,Portland white,2.691,5.595,ESP,ROU,Spain,Romania
186,2012,724,642,Portland not white,1.343,0.49,ESP,ROU,Spain,Romania
187,2012,792,642,Portland white,1263.242,4337.245,TUR,ROU,Turkey,Romania
188,2012,792,642,Portland white,1263.242,4337.245,TUR,ROU,Turkey,Romania
189,2012,792,642,Portland white,1263.242,4337.245,TUR,ROU,Turkey,Romania
190,2012,792,642,Portland white,1263.242,4337.245,TUR,ROU,Turkey,Romania
191,2012,792,642,Portland not white,11290.723,185415.78,TUR,ROU,Turkey,Romania
192,2012,792,642,Portland not white,11290.723,185415.78,TUR,ROU,Turkey,Romania
193,2012,792,642,Portland not white,11290.723,185415.78,TUR,ROU,Turkey,Romania
194,2012,792,642,Portland not white,11290.723,185415.78,TUR,ROU,Turkey,Romania
195,2012,300,642,Portland white,98.751,417.7,GRC,ROU,Greece,Romania
196,2012,156,642,Portland not white,0.193,2.82,CHN,ROU,China,Romania
197,2012,12,642,Portland white,922.463,4134.418,DZA,ROU,Algeria,Romania
198,2012,376,642,Portland not white,0.834,12.171,ISR,ROU,Israel,Romania
199,2012,422,642,Portland white,0.196,0.05,LBN,ROU,Lebanon,Romania
200,2012,422,642,Portland not white,0.38,0.099,LBN,ROU,Lebanon,Romania
201,2012,498,642,Portland not white,0.036,0.3,MDA,ROU,Republic of Moldova,Romania
202,2012,804,642,Portland not white,113.053,1670.6,UKR,ROU,Ukraine,Romania
203,2012,410,642,Portland not white,62.049,99.34,KOR,ROU,Republic of Korea,Romania
204,2012,40,724,Portland white,14.801,3.45,AUT,ESP,Austria,Spain
205,2012,40,724,Portland not white,9.429,49.297,AUT,ESP,Austria,Spain
206,2012,191,724,Portland not white,58.469,95.2,HRV,ESP,Croatia,Spain
207,2012,276,724,Portland white,1422.894,31.601,DEU,ESP,Germany,Spain
208,2012,276,724,Portland not white,236.604,1059.227,DEU,ESP,Germany,Spain
209,2012,348,724,Portland white,12.316,3.252,HUN,ESP,Hungary,Spain
210,2012,348,724,Portland not white,5.174,9.75,HUN,ESP,Hungary,Spain
211,2012,528,724,Portland not white,0.013,0.01,NLD,ESP,Netherlands,Spain
212,2012,616,724,Portland not white,812.26,814.2,POL,ESP,Poland,Spain
213,2012,792,724,Portland white,6053.812,60942.887,TUR,ESP,Turkey,Spain
214,2012,792,724,Portland white,6053.812,60942.887,TUR,ESP,Turkey,Spain
215,2012,792,724,Portland white,6053.812,60942.887,TUR,ESP,Turkey,Spain
216,2012,792,724,Portland white,6053.812,60942.887,TUR,ESP,Turkey,Spain
217,2012,792,724,Portland not white,3643.507,48901.495,TUR,ESP,Turkey,Spain
218,2012,792,724,Portland not white,3643.507,48901.495,TUR,ESP,Turkey,Spain
219,2012,792,724,Portland not white,3643.507,48901.495,TUR,ESP,Turkey,Spain
220,2012,792,724,Portland not white,3643.507,48901.495,TUR,ESP,Turkey,Spain
221,2012,826,724,Portland not white,0.328,0.045,GBR,ESP,United Kingdom,Spain
222,2012,788,724,Portland white,0.394,0.026,TUN,ESP,Tunisia,Spain
223,2012,788,724,Portland not white,0.155,1.034,TUN,ESP,Tunisia,Spain
224,2012,818,724,Portland not white,0.287,0.017,EGY,ESP,Egypt,Spain
225,2012,156,724,Portland white,0.097,0.732,CHN,ESP,China,Spain
226,2012,156,724,Portland not white,0.703,0.078,CHN,ESP,China,Spain
227,2012,56,724,Portland not white,23.156,274.077,BEL,ESP,Belgium,Spain
228,2012,124,724,Portland not white,1.577,1.825,CAN,ESP,Canada,Spain
229,2012,32,724,Portland white,71.264,31.622,ARG,ESP,Argentina,Spain
230,2012,32,724,Portland not white,0.973,0.065,ARG,ESP,Argentina,Spain
231,2012,214,724,Portland not white,0.233,0.125,DOM,ESP,Dominican Republic,Spain
232,2012,620,724,Portland white,110.982,310.091,PRT,ESP,Portugal,Spain
233,2012,620,724,Portland not white,335.058,22443.648,PRT,ESP,Portugal,Spain
234,2012,76,724,Portland not white,0.008,0.175,BRA,ESP,Brazil,Spain
235,2012,422,724,Portland not white,404.672,6970.983,LBN,ESP,Lebanon,Spain
236,2012,442,724,Portland not white,1.171,5.64,LUX,ESP,Luxembourg,Spain
237,2012,504,724,Portland not white,0.594,0.09,MAR,ESP,Morocco,Spain
238,2012,643,724,Portland not white,7.815,19.625,RUS,ESP,Russian Federation,Spain
239,2012,643,724,Portland not white,7.815,19.625,RUS,ESP,Russian Federation,Spain
240,2012,643,724,Portland not white,7.815,19.625,RUS,ESP,Russian Federation,Spain
241,2012,643,724,Portland not white,7.815,19.625,RUS,ESP,Russian Federation,Spain
242,2012,50,724,Portland not white,0.495,0.08,BGD,ESP,Bangladesh,Spain
243,2012,20,724,Portland not white,0.072,0.375,AND,ESP,Andorra,Spain
244,2012,24,724,Portland not white,0.32,0.06,AGO,ESP,Angola,Spain
245,2012,686,724,Portland not white,0.099,0.002,SEN,ESP,Senegal,Spain
246,2012,40,643,Portland white,0.817,1.189,AUT,RUS,Austria,Russian Federation
247,2012,40,643,Portland white,0.817,1.189,AUT,RUS,Austria,Russian Federation
248,2012,40,643,Portland white,0.817,1.189,AUT,RUS,Austria,Russian Federation
249,2012,40,643,Portland white,0.817,1.189,AUT,RUS,Austria,Russian Federation
250,2012,40,643,Portland not white,2.785,1.8,AUT,RUS,Austria,Russian Federation
251,2012,40,643,Portland not white,2.785,1.8,AUT,RUS,Austria,Russian Federation
252,2012,40,643,Portland not white,2.785,1.8,AUT,RUS,Austria,Russian Federation
253,2012,40,643,Portland not white,2.785,1.8,AUT,RUS,Austria,Russian Federation
254,2012,100,643,Portland not white,10952.154,152951.684,BGR,RUS,Bulgaria,Russian Federation
255,2012,100,643,Portland not white,10952.154,152951.684,BGR,RUS,Bulgaria,Russian Federation
256,2012,100,643,Portland not white,10952.154,152951.684,BGR,RUS,Bulgaria,Russian Federation
257,2012,100,643,Portland not white,10952.154,152951.684,BGR,RUS,Bulgaria,Russian Federation
258,2012,208,643,Portland white,634.337,5257.608,DNK,RUS,Denmark,Russian Federation
259,2012,208,643,Portland white,634.337,5257.608,DNK,RUS,Denmark,Russian Federation
260,2012,208,643,Portland white,634.337,5257.608,DNK,RUS,Denmark,Russian Federation
261,2012,208,643,Portland white,634.337,5257.608,DNK,RUS,Denmark,Russian Federation
262,2012,208,643,Portland not white,246.464,2752.23,DNK,RUS,Denmark,Russian Federation
263,2012,208,643,Portland not white,246.464,2752.23,DNK,RUS,Denmark,Russian Federation
264,2012,208,643,Portland not white,246.464,2752.23,DNK,RUS,Denmark,Russian Federation
265,2012,208,643,Portland not white,246.464,2752.23,DNK,RUS,Denmark,Russian Federation
266,2012,276,643,Portland white,13.252,14.88,DEU,RUS,Germany,Russian Federation
267,2012,276,643,Portland white,13.252,14.88,DEU,RUS,Germany,Russian Federation
268,2012,276,643,Portland white,13.252,14.88,DEU,RUS,Germany,Russian Federation
269,2012,276,643,Portland white,13.252,14.88,DEU,RUS,Germany,Russian Federation
270,2012,276,643,Portland not white,358.687,835.789,DEU,RUS,Germany,Russian Federation
271,2012,276,643,Portland not white,358.687,835.789,DEU,RUS,Germany,Russian Federation
272,2012,276,643,Portland not white,358.687,835.789,DEU,RUS,Germany,Russian Federation
273,2012,276,643,Portland not white,358.687,835.789,DEU,RUS,Germany,Russian Federation
274,2012,348,643,Portland not white,2.846,56.0,HUN,RUS,Hungary,Russian Federation
275,2012,348,643,Portland not white,2.846,56.0,HUN,RUS,Hungary,Russian Federation
276,2012,348,643,Portland not white,2.846,56.0,HUN,RUS,Hungary,Russian Federation
277,2012,348,643,Portland not white,2.846,56.0,HUN,RUS,Hungary,Russian Federation
278,2012,528,643,Portland not white,31.427,94.4,NLD,RUS,Netherlands,Russian Federation
279,2012,528,643,Portland not white,31.427,94.4,NLD,RUS,Netherlands,Russian Federation
280,2012,528,643,Portland not white,31.427,94.4,NLD,RUS,Netherlands,Russian Federation
281,2012,528,643,Portland not white,31.427,94.4,NLD,RUS,Netherlands,Russian Federation
282,2012,616,643,Portland white,3.83,14.14,POL,RUS,Poland,Russian Federation
283,2012,616,643,Portland white,3.83,14.14,POL,RUS,Poland,Russian Federation
284,2012,616,643,Portland white,3.83,14.14,POL,RUS,Poland,Russian Federation
285,2012,616,643,Portland white,3.83,14.14,POL,RUS,Poland,Russian Federation
286,2012,616,643,Portland not white,8978.649,81579.64,POL,RUS,Poland,Russian Federation
287,2012,616,643,Portland not white,8978.649,81579.64,POL,RUS,Poland,Russian Federation
288,2012,616,643,Portland not white,8978.649,81579.64,POL,RUS,Poland,Russian Federation
289,2012,616,643,Portland not white,8978.649,81579.64,POL,RUS,Poland,Russian Federation
290,2012,688,643,Portland white,4.322,20.0,SRB,RUS,Serbia,Russian Federation
291,2012,688,643,Portland white,4.322,20.0,SRB,RUS,Serbia,Russian Federation
292,2012,688,643,Portland white,4.322,20.0,SRB,RUS,Serbia,Russian Federation
293,2012,688,643,Portland white,4.322,20.0,SRB,RUS,Serbia,Russian Federation
294,2012,724,643,Portland white,9.705,4.5,ESP,RUS,Spain,Russian Federation
295,2012,724,643,Portland white,9.705,4.5,ESP,RUS,Spain,Russian Federation
296,2012,724,643,Portland white,9.705,4.5,ESP,RUS,Spain,Russian Federation
297,2012,724,643,Portland white,9.705,4.5,ESP,RUS,Spain,Russian Federation
298,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
299,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
300,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
301,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
302,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
303,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
304,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
305,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
306,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
307,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
308,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
309,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
310,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
311,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
312,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
313,2012,792,643,Portland white,7183.454,83089.679,TUR,RUS,Turkey,Russian Federation
314,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
315,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
316,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
317,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
318,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
319,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
320,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
321,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
322,2012,792,643,Portland not white,112968.537,1699268.015,TUR,RUS,Turkey,Russian Federation
