,year,exporter_iso_3,importer_iso_3,product_category,trade_value_thousands_usd,quantity_metric_tones,exporter_3digit,importer_3digit,exporter_country_name,importer_country_name
59,2014,792,499,Portland white,13.437,72.0,TUR,MNE,Turkey,Montenegro
60,2014,792,499,Portland white,13.437,72.0,TUR,MNE,Turkey,Montenegro
61,2014,56,499,Portland white,0.244,0.25,BEL,MNE,Belgium,Montenegro
62,2014,56,499,Portland not white,5.508,51.8,BEL,MNE,Belgium,Montenegro
63,2014,191,499,Portland not white,3407.22,41553.993,HRV,MNE,Croatia,Montenegro
64,2014,688,499,Portland white,0.115,0.295,SRB,MNE,Serbia,Montenegro
65,2014,688,499,Portland not white,7174.459,77349.138,SRB,MNE,Serbia,Montenegro
66,2014,705,499,Portland white,0.07,0.15,SVN,MNE,Slovenia,Montenegro
67,2014,705,499,Portland not white,0.023,0.025,SVN,MNE,Slovenia,Montenegro
68,2014,70,499,Portland not white,1.719,24.48,BIH,MNE,Bosnia Herzegovina,Montenegro
69,2014,8,688,Portland white,1409.708,16090.73,ALB,SRB,Albania,Serbia
70,2014,8,688,Portland not white,4399.697,28063.559,ALB,SRB,Albania,Serbia
71,2014,40,688,Portland white,7.854,22.328,AUT,SRB,Austria,Serbia
72,2014,300,688,Portland white,126.305,743.2,GRC,SRB,Greece,Serbia
73,2014,616,688,Portland white,0.003,0.023,POL,SRB,Poland,Serbia
74,2014,616,688,Portland not white,187.462,302.275,POL,SRB,Poland,Serbia
75,2014,703,688,Portland white,674.277,3122.57,SVK,SRB,Slovakia,Serbia
76,2014,724,688,Portland not white,0.057,0.359,ESP,SRB,Spain,Serbia
77,2014,792,688,Portland white,19.105,9.275,TUR,SRB,Turkey,Serbia
78,2014,792,688,Portland white,19.105,9.275,TUR,SRB,Turkey,Serbia
79,2014,792,688,Portland white,19.105,9.275,TUR,SRB,Turkey,Serbia
80,2014,792,688,Portland white,19.105,9.275,TUR,SRB,Turkey,Serbia
81,2014,792,688,Portland not white,3.584,59.74,TUR,SRB,Turkey,Serbia
82,2014,792,688,Portland not white,3.584,59.74,TUR,SRB,Turkey,Serbia
83,2014,792,688,Portland not white,3.584,59.74,TUR,SRB,Turkey,Serbia
84,2014,792,688,Portland not white,3.584,59.74,TUR,SRB,Turkey,Serbia
85,2014,191,688,Portland not white,15140.62,154628.544,HRV,SRB,Croatia,Serbia
86,2014,348,688,Portland white,0.024,0.003,HUN,SRB,Hungary,Serbia
87,2014,705,688,Portland not white,285.24,1906.724,SVN,SRB,Slovenia,Serbia
88,2014,100,688,Portland white,201.741,1106.747,BGR,SRB,Bulgaria,Serbia
89,2014,807,688,Portland not white,10372.245,126537.37,MKD,SRB,The Former Yugoslav Republic of Macedonia,Serbia
90,2014,8,807,Portland not white,8792.042,102371.97,ALB,MKD,Albania,The Former Yugoslav Republic of Macedonia
91,2014,300,807,Portland white,1146.539,9615.025,GRC,MKD,Greece,The Former Yugoslav Republic of Macedonia
92,2014,300,807,Portland not white,3113.99,15409.935,GRC,MKD,Greece,The Former Yugoslav Republic of Macedonia
93,2014,792,807,Portland white,935.379,6989.0,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
94,2014,792,807,Portland white,935.379,6989.0,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
95,2014,792,807,Portland white,935.379,6989.0,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
96,2014,792,807,Portland white,935.379,6989.0,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
97,2014,792,807,Portland not white,1762.031,6872.597,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
98,2014,792,807,Portland not white,1762.031,6872.597,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
99,2014,792,807,Portland not white,1762.031,6872.597,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
100,2014,792,807,Portland not white,1762.031,6872.597,TUR,MKD,Turkey,The Former Yugoslav Republic of Macedonia
101,2014,688,807,Portland white,0.459,0.823,SRB,MKD,Serbia,The Former Yugoslav Republic of Macedonia
102,2014,705,807,Portland not white,0.005,0.005,SVN,MKD,Slovenia,The Former Yugoslav Republic of Macedonia
103,2014,100,807,Portland white,7.691,267.751,BGR,MKD,Bulgaria,The Former Yugoslav Republic of Macedonia
104,2014,100,807,Portland not white,3095.625,42644.335,BGR,MKD,Bulgaria,The Former Yugoslav Republic of Macedonia
105,2014,40,276,Portland white,105.334,151.367,AUT,DEU,Austria,Germany
106,2014,40,276,Portland not white,5720.292,86766.69,AUT,DEU,Austria,Germany
107,2014,156,276,Portland white,2.044,9.135,CHN,DEU,China,Germany
108,2014,156,276,Portland not white,0.959,1.369,CHN,DEU,China,Germany
109,2014,208,276,Portland white,8458.857,55708.789,DNK,DEU,Denmark,Germany
110,2014,208,276,Portland not white,1437.959,9240.653,DNK,DEU,Denmark,Germany
111,2014,288,276,Portland white,0.011,0.125,GHA,DEU,Ghana,Germany
112,2014,288,276,Portland not white,0.024,0.162,GHA,DEU,Ghana,Germany
113,2014,360,276,Portland not white,0.102,0.197,IDN,DEU,Indonesia,Germany
114,2014,442,276,Portland white,1007.904,6674.595,LUX,DEU,Luxembourg,Germany
115,2014,442,276,Portland not white,6684.053,74158.0,LUX,DEU,Luxembourg,Germany
116,2014,528,276,Portland white,3289.928,10319.275,NLD,DEU,Netherlands,Germany
117,2014,528,276,Portland not white,11145.197,173317.366,NLD,DEU,Netherlands,Germany
118,2014,616,276,Portland white,533.283,9092.66,POL,DEU,Poland,Germany
119,2014,616,276,Portland not white,7996.556,89920.525,POL,DEU,Poland,Germany
120,2014,620,276,Portland white,5.967,45.595,PRT,DEU,Portugal,Germany
121,2014,642,276,Portland white,0.405,0.275,ROU,DEU,Romania,Germany
122,2014,682,276,Portland not white,0.163,0.32,SAU,DEU,Saudi Arabia,Germany
123,2014,703,276,Portland white,1479.994,12179.909,SVK,DEU,Slovakia,Germany
124,2014,703,276,Portland not white,177.658,172.393,SVK,DEU,Slovakia,Germany
125,2014,710,276,Portland not white,0.815,4.681,ZAF,DEU,South Africa,Germany
126,2014,724,276,Portland white,585.347,42715.515,ESP,DEU,Spain,Germany
127,2014,724,276,Portland not white,14.374,,ESP,DEU,Spain,Germany
128,2014,792,276,Portland white,253.691,166.321,TUR,DEU,Turkey,Germany
129,2014,792,276,Portland white,253.691,166.321,TUR,DEU,Turkey,Germany
130,2014,792,276,Portland white,253.691,166.321,TUR,DEU,Turkey,Germany
131,2014,792,276,Portland white,253.691,166.321,TUR,DEU,Turkey,Germany
132,2014,792,276,Portland not white,15.068,2.572,TUR,DEU,Turkey,Germany
133,2014,792,276,Portland not white,15.068,2.572,TUR,DEU,Turkey,Germany
134,2014,792,276,Portland not white,15.068,2.572,TUR,DEU,Turkey,Germany
135,2014,792,276,Portland not white,15.068,2.572,TUR,DEU,Turkey,Germany
136,2014,826,276,Portland white,29.334,72.09,GBR,DEU,United Kingdom,Germany
137,2014,826,276,Portland not white,21.026,15.943,GBR,DEU,United Kingdom,Germany
138,2014,56,276,Portland white,1118.133,4535.789,BEL,DEU,Belgium,Germany
139,2014,56,276,Portland not white,3310.785,34319.098,BEL,DEU,Belgium,Germany
140,2014,688,276,Portland white,0.002,0.007,SRB,DEU,Serbia,Germany
141,2014,688,276,Portland not white,9.522,0.05,SRB,DEU,Serbia,Germany
142,2014,705,276,Portland white,4.953,24.78,SVN,DEU,Slovenia,Germany
143,2014,705,276,Portland not white,0.005,0.05,SVN,DEU,Slovenia,Germany
144,2014,70,276,Portland white,0.014,0.002,BIH,DEU,Bosnia Herzegovina,Germany
145,2014,70,276,Portland not white,0.178,1.008,BIH,DEU,Bosnia Herzegovina,Germany
146,2014,12,276,Portland white,0.439,6.0,DZA,DEU,Algeria,Germany
147,2014,203,276,Portland white,0.795,0.306,CZE,DEU,Czechia,Germany
148,2014,203,276,Portland not white,14632.02,236837.436,CZE,DEU,Czechia,Germany
149,2014,643,276,Portland white,1.758,2.1,RUS,DEU,Russian Federation,Germany
150,2014,643,276,Portland white,1.758,2.1,RUS,DEU,Russian Federation,Germany
151,2014,643,276,Portland white,1.758,2.1,RUS,DEU,Russian Federation,Germany
152,2014,643,276,Portland white,1.758,2.1,RUS,DEU,Russian Federation,Germany
153,2014,643,276,Portland not white,0.471,0.572,RUS,DEU,Russian Federation,Germany
154,2014,643,276,Portland not white,0.471,0.572,RUS,DEU,Russian Federation,Germany
155,2014,643,276,Portland not white,0.471,0.572,RUS,DEU,Russian Federation,Germany
156,2014,643,276,Portland not white,0.471,0.572,RUS,DEU,Russian Federation,Germany
157,2014,32,276,Portland not white,0.027,0.04,ARG,DEU,Argentina,Germany
158,2014,76,276,Portland not white,0.055,0.2,BRA,DEU,Brazil,Germany
159,2014,170,276,Portland white,0.027,0.02,COL,DEU,Colombia,Germany
160,2014,604,276,Portland not white,0.002,0.01,PER,DEU,Peru,Germany
161,2014,752,276,Portland white,1.607,7.441,SWE,DEU,Sweden,Germany
162,2014,752,276,Portland not white,134.273,2304.181,SWE,DEU,Sweden,Germany
163,2014,504,276,Portland not white,0.302,0.018,MAR,DEU,Morocco,Germany
164,2014,566,276,Portland not white,0.274,0.178,NGA,DEU,Nigeria,Germany
165,2014,784,276,Portland not white,0.027,0.048,ARE,DEU,United Arab Emirates,Germany
166,2014,788,276,Portland white,0.02,0.05,TUN,DEU,Tunisia,Germany
167,2014,764,276,Portland white,0.183,3.0,THA,DEU,Thailand,Germany
168,2014,764,276,Portland not white,0.214,4.745,THA,DEU,Thailand,Germany
169,2014,144,276,Portland not white,0.001,0.005,LKA,DEU,Sri Lanka,Germany
170,2014,398,276,Portland white,0.032,0.077,KAZ,DEU,Kazakhstan,Germany
171,2014,398,276,Portland white,0.032,0.077,KAZ,DEU,Kazakhstan,Germany
172,2014,398,276,Portland white,0.032,0.077,KAZ,DEU,Kazakhstan,Germany
173,2014,398,276,Portland white,0.032,0.077,KAZ,DEU,Kazakhstan,Germany
174,2014,398,276,Portland not white,0.099,0.103,KAZ,DEU,Kazakhstan,Germany
175,2014,398,276,Portland not white,0.099,0.103,KAZ,DEU,Kazakhstan,Germany
176,2014,398,276,Portland not white,0.099,0.103,KAZ,DEU,Kazakhstan,Germany
177,2014,398,276,Portland not white,0.099,0.103,KAZ,DEU,Kazakhstan,Germany
178,2014,440,276,Portland white,0.415,3.15,LTU,DEU,Lithuania,Germany
179,2014,458,276,Portland not white,0.052,0.163,MYS,DEU,Malaysia,Germany
180,2014,480,276,Portland not white,0.096,1.477,MUS,DEU,Mauritius,Germany
181,2014,608,276,Portland not white,0.107,0.015,PHL,DEU,Philippines,Germany
182,2014,804,276,Portland white,0.117,0.037,UKR,DEU,Ukraine,Germany
183,2014,804,276,Portland not white,0.127,0.05,UKR,DEU,Ukraine,Germany
184,2014,40,528,Portland white,0.393,0.328,AUT,NLD,Austria,Netherlands
185,2014,40,528,Portland not white,0.537,0.11,AUT,NLD,Austria,Netherlands
186,2014,156,528,Portland white,0.274,0.125,CHN,NLD,China,Netherlands
187,2014,208,528,Portland white,11154.097,112361.74,DNK,NLD,Denmark,Netherlands
188,2014,208,528,Portland not white,4.656,32.75,DNK,NLD,Denmark,Netherlands
189,2014,276,528,Portland white,2527.868,2415.691,DEU,NLD,Germany,Netherlands
190,2014,276,528,Portland not white,92419.973,1098859.474,DEU,NLD,Germany,Netherlands
191,2014,360,528,Portland not white,0.403,0.259,IDN,NLD,Indonesia,Netherlands
192,2014,372,528,Portland not white,6602.103,89168.6,IRL,NLD,Ireland,Netherlands
193,2014,442,528,Portland not white,0.323,1.75,LUX,NLD,Luxembourg,Netherlands
194,2014,616,528,Portland white,0.027,0.059,POL,NLD,Poland,Netherlands
195,2014,616,528,Portland not white,252.777,244.4,POL,NLD,Poland,Netherlands
196,2014,724,528,Portland not white,8.805,0.822,ESP,NLD,Spain,Netherlands
197,2014,792,528,Portland white,3178.604,27134.486,TUR,NLD,Turkey,Netherlands
198,2014,792,528,Portland white,3178.604,27134.486,TUR,NLD,Turkey,Netherlands
199,2014,792,528,Portland white,3178.604,27134.486,TUR,NLD,Turkey,Netherlands
200,2014,792,528,Portland white,3178.604,27134.486,TUR,NLD,Turkey,Netherlands
201,2014,826,528,Portland not white,10.895,0.573,GBR,NLD,United Kingdom,Netherlands
202,2014,56,528,Portland white,15571.288,214225.963,BEL,NLD,Belgium,Netherlands
203,2014,56,528,Portland not white,32296.157,641956.074,BEL,NLD,Belgium,Netherlands
204,2014,100,528,Portland white,2.135,3.0,BGR,NLD,Bulgaria,Netherlands
205,2014,12,528,Portland white,52.213,697.0,DZA,NLD,Algeria,Netherlands
206,2014,203,528,Portland not white,0.875,0.4,CZE,NLD,Czechia,Netherlands
207,2014,752,528,Portland white,4.384,2.0,SWE,NLD,Sweden,Netherlands
208,2014,784,528,Portland white,35.018,204.007,ARE,NLD,United Arab Emirates,Netherlands
209,2014,398,528,Portland not white,0.783,0.004,KAZ,NLD,Kazakhstan,Netherlands
210,2014,398,528,Portland not white,0.783,0.004,KAZ,NLD,Kazakhstan,Netherlands
211,2014,398,528,Portland not white,0.783,0.004,KAZ,NLD,Kazakhstan,Netherlands
212,2014,398,528,Portland not white,0.783,0.004,KAZ,NLD,Kazakhstan,Netherlands
213,2014,586,528,Portland not white,0.341,1.013,PAK,NLD,Pakistan,Netherlands
214,2014,40,642,Portland not white,24.864,187.244,AUT,ROU,Austria,Romania
215,2014,276,642,Portland white,1.096,4.326,DEU,ROU,Germany,Romania
216,2014,276,642,Portland not white,613.477,359.303,DEU,ROU,Germany,Romania
217,2014,300,642,Portland white,0.35,0.9,GRC,ROU,Greece,Romania
218,2014,300,642,Portland not white,43.427,263.177,GRC,ROU,Greece,Romania
219,2014,528,642,Portland not white,24.226,5.764,NLD,ROU,Netherlands,Romania
220,2014,616,642,Portland white,0.879,0.076,POL,ROU,Poland,Romania
221,2014,616,642,Portland not white,107.678,109.751,POL,ROU,Poland,Romania
222,2014,703,642,Portland white,605.757,4138.229,SVK,ROU,Slovakia,Romania
223,2014,703,642,Portland not white,1.333,1.109,SVK,ROU,Slovakia,Romania
224,2014,724,642,Portland white,23.141,8.456,ESP,ROU,Spain,Romania
225,2014,724,642,Portland not white,1.035,4.0,ESP,ROU,Spain,Romania
226,2014,792,642,Portland white,1485.875,5185.904,TUR,ROU,Turkey,Romania
227,2014,792,642,Portland white,1485.875,5185.904,TUR,ROU,Turkey,Romania
228,2014,792,642,Portland white,1485.875,5185.904,TUR,ROU,Turkey,Romania
229,2014,792,642,Portland white,1485.875,5185.904,TUR,ROU,Turkey,Romania
230,2014,792,642,Portland not white,7860.976,124723.667,TUR,ROU,Turkey,Romania
231,2014,792,642,Portland not white,7860.976,124723.667,TUR,ROU,Turkey,Romania
232,2014,792,642,Portland not white,7860.976,124723.667,TUR,ROU,Turkey,Romania
233,2014,792,642,Portland not white,7860.976,124723.667,TUR,ROU,Turkey,Romania
234,2014,826,642,Portland not white,0.549,1.14,GBR,ROU,United Kingdom,Romania
235,2014,191,642,Portland white,3.416,10.343,HRV,ROU,Croatia,Romania
236,2014,348,642,Portland white,213.216,723.442,HUN,ROU,Hungary,Romania
237,2014,348,642,Portland not white,11.112,3302.435,HUN,ROU,Hungary,Romania
238,2014,688,642,Portland not white,1.136,8.55,SRB,ROU,Serbia,Romania
239,2014,100,642,Portland white,1393.556,11943.34,BGR,ROU,Bulgaria,Romania
240,2014,100,642,Portland not white,1608.635,25994.934,BGR,ROU,Bulgaria,Romania
241,2014,12,642,Portland white,615.998,5003.563,DZA,ROU,Algeria,Romania
242,2014,203,642,Portland not white,0.817,0.68,CZE,ROU,Czechia,Romania
243,2014,804,642,Portland not white,66.819,939.6,UKR,ROU,Ukraine,Romania
244,2014,31,642,Portland not white,0.033,0.07,AZE,ROU,Azerbaijan,Romania
245,2014,31,642,Portland not white,0.033,0.07,AZE,ROU,Azerbaijan,Romania
246,2014,31,642,Portland not white,0.033,0.07,AZE,ROU,Azerbaijan,Romania
247,2014,31,642,Portland not white,0.033,0.07,AZE,ROU,Azerbaijan,Romania
248,2014,410,642,Portland not white,112.11,165.55,KOR,ROU,Republic of Korea,Romania
249,2014,40,724,Portland not white,1099.437,21000.6,AUT,ESP,Austria,Spain
250,2014,156,724,Portland not white,0.201,0.606,CHN,ESP,China,Spain
251,2014,276,724,Portland white,24.546,5.316,DEU,ESP,Germany,Spain
252,2014,276,724,Portland not white,39.887,487.228,DEU,ESP,Germany,Spain
253,2014,372,724,Portland not white,3251.329,37374.287,IRL,ESP,Ireland,Spain
254,2014,528,724,Portland white,5.688,0.9,NLD,ESP,Netherlands,Spain
255,2014,528,724,Portland not white,203.484,316.528,NLD,ESP,Netherlands,Spain
256,2014,616,724,Portland white,0.05,0.029,POL,ESP,Poland,Spain
257,2014,616,724,Portland not white,1335.62,1390.2,POL,ESP,Poland,Spain
258,2014,620,724,Portland white,476.923,1341.989,PRT,ESP,Portugal,Spain
259,2014,620,724,Portland not white,1668.558,25747.929,PRT,ESP,Portugal,Spain
260,2014,682,724,Portland not white,0.155,0.009,SAU,ESP,Saudi Arabia,Spain
261,2014,792,724,Portland white,4476.549,43278.968,TUR,ESP,Turkey,Spain
262,2014,792,724,Portland white,4476.549,43278.968,TUR,ESP,Turkey,Spain
263,2014,792,724,Portland white,4476.549,43278.968,TUR,ESP,Turkey,Spain
264,2014,792,724,Portland white,4476.549,43278.968,TUR,ESP,Turkey,Spain
265,2014,792,724,Portland not white,1.502,56.447,TUR,ESP,Turkey,Spain
266,2014,792,724,Portland not white,1.502,56.447,TUR,ESP,Turkey,Spain
267,2014,792,724,Portland not white,1.502,56.447,TUR,ESP,Turkey,Spain
268,2014,792,724,Portland not white,1.502,56.447,TUR,ESP,Turkey,Spain
269,2014,826,724,Portland white,1.845,8.0,GBR,ESP,United Kingdom,Spain
270,2014,826,724,Portland not white,48.844,114.985,GBR,ESP,United Kingdom,Spain
271,2014,56,724,Portland white,92.208,22.617,BEL,ESP,Belgium,Spain
272,2014,56,724,Portland not white,51.612,422.1,BEL,ESP,Belgium,Spain
273,2014,348,724,Portland white,22.497,4.72,HUN,ESP,Hungary,Spain
274,2014,124,724,Portland not white,0.027,0.005,CAN,ESP,Canada,Spain
275,2014,32,724,Portland white,51.94,29.013,ARG,ESP,Argentina,Spain
276,2014,76,724,Portland not white,0.104,0.16,BRA,ESP,Brazil,Spain
277,2014,170,724,Portland not white,0.226,1.076,COL,ESP,Colombia,Spain
278,2014,484,724,Portland white,0.413,0.066,MEX,ESP,Mexico,Spain
279,2014,504,724,Portland white,0.146,0.3,MAR,ESP,Morocco,Spain
280,2014,504,724,Portland not white,0.873,0.15,MAR,ESP,Morocco,Spain
281,2014,784,724,Portland white,0.007,0.15,ARE,ESP,United Arab Emirates,Spain
282,2014,784,724,Portland not white,0.014,0.26,ARE,ESP,United Arab Emirates,Spain
283,2014,233,724,Portland not white,327.381,6007.87,EST,ESP,Estonia,Spain
284,2014,20,724,Portland not white,7.318,4.25,AND,ESP,Andorra,Spain
285,2014,48,724,Portland not white,0.008,0.018,BHR,ESP,Bahrain,Spain
286,2014,152,724,Portland not white,0.188,0.222,CHL,ESP,Chile,Spain
287,2014,292,724,Portland not white,0.532,9.775,GIB,ESP,Gibraltar,Spain
288,2014,40,203,Portland white,23.016,270.94,AUT,CZE,Austria,Czechia
289,2014,40,203,Portland not white,4130.808,34841.807,AUT,CZE,Austria,Czechia
290,2014,156,203,Portland not white,7.869,20.0,CHN,CZE,China,Czechia
291,2014,208,203,Portland white,324.231,1944.711,DNK,CZE,Denmark,Czechia
292,2014,276,203,Portland white,266.554,1006.503,DEU,CZE,Germany,Czechia
293,2014,276,203,Portland not white,11311.188,126503.972,DEU,CZE,Germany,Czechia
294,2014,528,203,Portland white,0.011,0.055,NLD,CZE,Netherlands,Czechia
295,2014,528,203,Portland not white,16.241,18.772,NLD,CZE,Netherlands,Czechia
296,2014,616,203,Portland white,1385.647,6115.352,POL,CZE,Poland,Czechia
297,2014,616,203,Portland not white,8138.591,98671.561,POL,CZE,Poland,Czechia
298,2014,703,203,Portland white,5239.684,20969.482,SVK,CZE,Slovakia,Czechia
299,2014,703,203,Portland not white,18000.446,288405.462,SVK,CZE,Slovakia,Czechia
300,2014,826,203,Portland not white,5.865,1.9,GBR,CZE,United Kingdom,Czechia
301,2014,56,203,Portland white,173.34,1224.971,BEL,CZE,Belgium,Czechia
302,2014,191,203,Portland white,134.213,270.4,HRV,CZE,Croatia,Czechia
303,2014,348,203,Portland not white,0.449,4.2,HUN,CZE,Hungary,Czechia
304,2014,643,203,Portland not white,0.029,0.01,RUS,CZE,Russian Federation,Czechia
305,2014,643,203,Portland not white,0.029,0.01,RUS,CZE,Russian Federation,Czechia
306,2014,643,203,Portland not white,0.029,0.01,RUS,CZE,Russian Federation,Czechia
307,2014,643,203,Portland not white,0.029,0.01,RUS,CZE,Russian Federation,Czechia
308,2014,31,203,Portland not white,0.01,0.05,AZE,CZE,Azerbaijan,Czechia
309,2014,31,203,Portland not white,0.01,0.05,AZE,CZE,Azerbaijan,Czechia
310,2014,31,203,Portland not white,0.01,0.05,AZE,CZE,Azerbaijan,Czechia
311,2014,31,203,Portland not white,0.01,0.05,AZE,CZE,Azerbaijan,Czechia
312,2014,40,191,Portland white,1.009,1.441,AUT,HRV,Austria,Croatia
313,2014,40,191,Portland not white,634.056,8152.869,AUT,HRV,Austria,Croatia
314,2014,276,191,Portland not white,13.529,13.736,DEU,HRV,Germany,Croatia
315,2014,442,191,Portland not white,1.886,23.8,LUX,HRV,Luxembourg,Croatia
316,2014,528,191,Portland white,7.112,2.503,NLD,HRV,Netherlands,Croatia
317,2014,528,191,Portland not white,8.179,11.0,NLD,HRV,Netherlands,Croatia
318,2014,616,191,Portland not white,0.207,32.724,POL,HRV,Poland,Croatia
319,2014,703,191,Portland white,306.668,1845.454,SVK,HRV,Slovakia,Croatia
320,2014,724,191,Portland white,218.781,1393.4,ESP,HRV,Spain,Croatia
321,2014,348,191,Portland not white,3659.464,50434.154,HUN,HRV,Hungary,Croatia
322,2014,688,191,Portland white,0.029,0.105,SRB,HRV,Serbia,Croatia
323,2014,688,191,Portland not white,681.04,7104.837,SRB,HRV,Serbia,Croatia
324,2014,705,191,Portland white,0.003,0.025,SVN,HRV,Slovenia,Croatia
325,2014,705,191,Portland not white,6211.759,69328.173,SVN,HRV,Slovenia,Croatia
