,year,exporter_iso_3,importer_iso_3,product_category,trade_value_thousands_usd,quantity_metric_tones,exporter_3digit,importer_3digit,exporter_country_name,importer_country_name
65,2013,8,70,Portland not white,264.614,3493.8,ALB,BIH,Albania,Bosnia Herzegovina
66,2013,56,70,Portland white,1.0,1.26,BEL,BIH,Belgium,Bosnia Herzegovina
67,2013,276,70,Portland white,0.024,0.025,DEU,BIH,Germany,Bosnia Herzegovina
68,2013,724,70,Portland white,149.188,791.318,ESP,BIH,Spain,Bosnia Herzegovina
69,2013,792,70,Portland white,42.824,312.0,TUR,BIH,Turkey,Bosnia Herzegovina
70,2013,792,70,Portland white,42.824,312.0,TUR,BIH,Turkey,Bosnia Herzegovina
71,2013,792,70,Portland white,42.824,312.0,TUR,BIH,Turkey,Bosnia Herzegovina
72,2013,792,70,Portland white,42.824,312.0,TUR,BIH,Turkey,Bosnia Herzegovina
73,2013,826,70,Portland white,27.965,52.075,GBR,BIH,United Kingdom,Bosnia Herzegovina
74,2013,40,70,Portland white,0.313,0.437,AUT,BIH,Austria,Bosnia Herzegovina
75,2013,40,70,Portland not white,0.11,1.0,AUT,BIH,Austria,Bosnia Herzegovina
76,2013,208,70,Portland white,10.272,52.94,DNK,BIH,Denmark,Bosnia Herzegovina
77,2013,616,70,Portland white,8.232,53.66,POL,BIH,Poland,Bosnia Herzegovina
78,2013,616,70,Portland not white,48.853,44.0,POL,BIH,Poland,Bosnia Herzegovina
79,2013,703,70,Portland white,242.248,1250.8,SVK,BIH,Slovakia,Bosnia Herzegovina
80,2013,191,70,Portland white,21.56,262.014,HRV,BIH,Croatia,Bosnia Herzegovina
81,2013,191,70,Portland not white,31798.883,366908.103,HRV,BIH,Croatia,Bosnia Herzegovina
82,2013,348,70,Portland not white,3267.697,35381.212,HUN,BIH,Hungary,Bosnia Herzegovina
83,2013,499,70,Portland not white,159.289,3048.278,MNE,BIH,Montenegro,Bosnia Herzegovina
84,2013,688,70,Portland white,1.179,5.571,SRB,BIH,Serbia,Bosnia Herzegovina
85,2013,688,70,Portland not white,303.681,2767.353,SRB,BIH,Serbia,Bosnia Herzegovina
86,2013,705,70,Portland white,32.742,210.657,SVN,BIH,Slovenia,Bosnia Herzegovina
87,2013,705,70,Portland not white,50.021,600.12,SVN,BIH,Slovenia,Bosnia Herzegovina
88,2013,8,203,Portland not white,0.104,0.036,ALB,CZE,Albania,Czechia
89,2013,56,203,Portland white,144.266,1110.74,BEL,CZE,Belgium,Czechia
90,2013,156,203,Portland not white,7.929,20.0,CHN,CZE,China,Czechia
91,2013,276,203,Portland white,259.11,909.08,DEU,CZE,Germany,Czechia
92,2013,276,203,Portland not white,17049.625,206134.453,DEU,CZE,Germany,Czechia
93,2013,752,203,Portland not white,0.143,0.914,SWE,CZE,Sweden,Czechia
94,2013,826,203,Portland white,7.993,6.424,GBR,CZE,United Kingdom,Czechia
95,2013,40,203,Portland white,98.208,1193.24,AUT,CZE,Austria,Czechia
96,2013,40,203,Portland not white,4277.048,27543.596,AUT,CZE,Austria,Czechia
97,2013,208,203,Portland white,215.047,1543.115,DNK,CZE,Denmark,Czechia
98,2013,528,203,Portland white,0.237,0.114,NLD,CZE,Netherlands,Czechia
99,2013,528,203,Portland not white,0.19,0.195,NLD,CZE,Netherlands,Czechia
100,2013,616,203,Portland white,1106.723,4189.993,POL,CZE,Poland,Czechia
101,2013,616,203,Portland not white,7203.367,78731.163,POL,CZE,Poland,Czechia
102,2013,703,203,Portland white,4527.19,20094.155,SVK,CZE,Slovakia,Czechia
103,2013,703,203,Portland not white,24637.408,389018.852,SVK,CZE,Slovakia,Czechia
104,2013,710,203,Portland not white,0.051,0.13,ZAF,CZE,South Africa,Czechia
105,2013,191,203,Portland white,14.457,28.32,HRV,CZE,Croatia,Czechia
106,2013,705,203,Portland white,0.06,0.125,SVN,CZE,Slovenia,Czechia
107,2013,8,276,Portland not white,0.011,0.011,ALB,DEU,Albania,Germany
108,2013,56,276,Portland white,1180.845,4804.511,BEL,DEU,Belgium,Germany
109,2013,56,276,Portland not white,3362.089,46606.985,BEL,DEU,Belgium,Germany
110,2013,156,276,Portland white,0.174,0.816,CHN,DEU,China,Germany
111,2013,156,276,Portland not white,0.433,2.608,CHN,DEU,China,Germany
112,2013,724,276,Portland white,285.597,8633.947,ESP,DEU,Spain,Germany
113,2013,724,276,Portland not white,5.161,23.4,ESP,DEU,Spain,Germany
114,2013,752,276,Portland white,21.304,4.66,SWE,DEU,Sweden,Germany
115,2013,752,276,Portland not white,146.503,196.194,SWE,DEU,Sweden,Germany
116,2013,784,276,Portland not white,0.563,0.6,ARE,DEU,United Arab Emirates,Germany
117,2013,792,276,Portland white,169.268,94.398,TUR,DEU,Turkey,Germany
118,2013,792,276,Portland white,169.268,94.398,TUR,DEU,Turkey,Germany
119,2013,792,276,Portland white,169.268,94.398,TUR,DEU,Turkey,Germany
120,2013,792,276,Portland white,169.268,94.398,TUR,DEU,Turkey,Germany
121,2013,792,276,Portland not white,0.115,0.235,TUR,DEU,Turkey,Germany
122,2013,792,276,Portland not white,0.115,0.235,TUR,DEU,Turkey,Germany
123,2013,792,276,Portland not white,0.115,0.235,TUR,DEU,Turkey,Germany
124,2013,792,276,Portland not white,0.115,0.235,TUR,DEU,Turkey,Germany
125,2013,826,276,Portland white,3.464,25.38,GBR,DEU,United Kingdom,Germany
126,2013,826,276,Portland not white,3.3,10.12,GBR,DEU,United Kingdom,Germany
127,2013,40,276,Portland white,114.053,642.165,AUT,DEU,Austria,Germany
128,2013,40,276,Portland not white,6043.73,75102.582,AUT,DEU,Austria,Germany
129,2013,203,276,Portland white,5.095,0.652,CZE,DEU,Czechia,Germany
130,2013,203,276,Portland not white,14130.411,221725.629,CZE,DEU,Czechia,Germany
131,2013,208,276,Portland white,7911.051,50593.572,DNK,DEU,Denmark,Germany
132,2013,208,276,Portland not white,2330.948,14470.727,DNK,DEU,Denmark,Germany
133,2013,360,276,Portland not white,0.001,0.001,IDN,DEU,Indonesia,Germany
134,2013,442,276,Portland white,876.648,5698.457,LUX,DEU,Luxembourg,Germany
135,2013,442,276,Portland not white,7542.292,81284.48,LUX,DEU,Luxembourg,Germany
136,2013,528,276,Portland white,2618.784,7526.064,NLD,DEU,Netherlands,Germany
137,2013,528,276,Portland not white,11350.549,185626.801,NLD,DEU,Netherlands,Germany
138,2013,616,276,Portland white,35.152,294.201,POL,DEU,Poland,Germany
139,2013,616,276,Portland not white,7563.3,88167.214,POL,DEU,Poland,Germany
140,2013,642,276,Portland white,0.437,3.2,ROU,DEU,Romania,Germany
141,2013,642,276,Portland not white,21.82,5.876,ROU,DEU,Romania,Germany
142,2013,703,276,Portland white,1704.525,16150.771,SVK,DEU,Slovakia,Germany
143,2013,703,276,Portland not white,315.836,1401.213,SVK,DEU,Slovakia,Germany
144,2013,710,276,Portland not white,0.711,0.273,ZAF,DEU,South Africa,Germany
145,2013,764,276,Portland white,0.008,0.058,THA,DEU,Thailand,Germany
146,2013,764,276,Portland not white,0.072,0.193,THA,DEU,Thailand,Germany
147,2013,688,276,Portland white,0.053,0.002,SRB,DEU,Serbia,Germany
148,2013,705,276,Portland white,0.475,2.4,SVN,DEU,Slovenia,Germany
149,2013,705,276,Portland not white,4.427,4.626,SVN,DEU,Slovenia,Germany
150,2013,12,276,Portland not white,0.003,0.007,DZA,DEU,Algeria,Germany
151,2013,70,276,Portland not white,0.032,0.115,BIH,DEU,Bosnia Herzegovina,Germany
152,2013,76,276,Portland white,0.029,0.028,BRA,DEU,Brazil,Germany
153,2013,76,276,Portland not white,0.238,1.529,BRA,DEU,Brazil,Germany
154,2013,100,276,Portland not white,4.671,40.6,BGR,DEU,Bulgaria,Germany
155,2013,170,276,Portland not white,0.002,0.001,COL,DEU,Colombia,Germany
156,2013,188,276,Portland white,0.006,0.038,CRI,DEU,Costa Rica,Germany
157,2013,268,276,Portland not white,0.054,0.005,GEO,DEU,Georgia,Germany
158,2013,268,276,Portland not white,0.054,0.005,GEO,DEU,Georgia,Germany
159,2013,268,276,Portland not white,0.054,0.005,GEO,DEU,Georgia,Germany
160,2013,268,276,Portland not white,0.054,0.005,GEO,DEU,Georgia,Germany
161,2013,288,276,Portland white,0.079,0.035,GHA,DEU,Ghana,Germany
162,2013,344,276,Portland not white,0.292,0.7,HKG,DEU,"China, Hong Kong Special Administrative Region",Germany
163,2013,392,276,Portland not white,2.351,0.196,JPN,DEU,Japan,Germany
164,2013,428,276,Portland not white,0.026,0.05,LVA,DEU,Latvia,Germany
165,2013,440,276,Portland not white,0.043,0.1,LTU,DEU,Lithuania,Germany
166,2013,480,276,Portland not white,0.134,2.052,MUS,DEU,Mauritius,Germany
167,2013,484,276,Portland white,0.004,0.025,MEX,DEU,Mexico,Germany
168,2013,484,276,Portland not white,0.011,0.05,MEX,DEU,Mexico,Germany
169,2013,516,276,Portland not white,0.113,0.5,NAM,DEU,Namibia,Germany
170,2013,566,276,Portland not white,0.426,0.716,NGA,DEU,Nigeria,Germany
171,2013,604,276,Portland not white,0.152,2.05,PER,DEU,Peru,Germany
172,2013,643,276,Portland not white,0.076,0.153,RUS,DEU,Russian Federation,Germany
173,2013,643,276,Portland not white,0.076,0.153,RUS,DEU,Russian Federation,Germany
174,2013,643,276,Portland not white,0.076,0.153,RUS,DEU,Russian Federation,Germany
175,2013,643,276,Portland not white,0.076,0.153,RUS,DEU,Russian Federation,Germany
176,2013,702,276,Portland white,0.011,0.083,SGP,DEU,Singapore,Germany
177,2013,804,276,Portland white,0.009,0.081,UKR,DEU,Ukraine,Germany
178,2013,804,276,Portland not white,0.156,0.135,UKR,DEU,Ukraine,Germany
179,2013,807,276,Portland white,0.003,0.025,MKD,DEU,The Former Yugoslav Republic of Macedonia,Germany
180,2013,858,276,Portland not white,0.045,0.26,URY,DEU,Uruguay,Germany
181,2013,8,434,Portland not white,9253.782,162561.0,ALB,LBY,Albania,Libya
182,2013,196,434,Portland not white,3220.021,70940.5,CYP,LBY,Cyprus,Libya
183,2013,196,434,Portland not white,3220.021,70940.5,CYP,LBY,Cyprus,Libya
184,2013,196,434,Portland not white,3220.021,70940.5,CYP,LBY,Cyprus,Libya
185,2013,196,434,Portland not white,3220.021,70940.5,CYP,LBY,Cyprus,Libya
186,2013,300,434,Portland not white,49726.69,1007364.317,GRC,LBY,Greece,Libya
187,2013,724,434,Portland white,510.057,2405.664,ESP,LBY,Spain,Libya
188,2013,724,434,Portland not white,1366.757,26084.518,ESP,LBY,Spain,Libya
189,2013,752,434,Portland not white,0.614,1.0,SWE,LBY,Sweden,Libya
190,2013,784,434,Portland not white,205.99,4126.0,ARE,LBY,United Arab Emirates,Libya
191,2013,788,434,Portland white,16252.188,150906.4,TUN,LBY,Tunisia,Libya
192,2013,788,434,Portland not white,14669.394,193106.0,TUN,LBY,Tunisia,Libya
193,2013,792,434,Portland white,7115.27,107199.603,TUR,LBY,Turkey,Libya
194,2013,792,434,Portland white,7115.27,107199.603,TUR,LBY,Turkey,Libya
195,2013,792,434,Portland white,7115.27,107199.603,TUR,LBY,Turkey,Libya
196,2013,792,434,Portland white,7115.27,107199.603,TUR,LBY,Turkey,Libya
197,2013,792,434,Portland not white,115536.963,1976391.865,TUR,LBY,Turkey,Libya
198,2013,792,434,Portland not white,115536.963,1976391.865,TUR,LBY,Turkey,Libya
199,2013,792,434,Portland not white,115536.963,1976391.865,TUR,LBY,Turkey,Libya
200,2013,792,434,Portland not white,115536.963,1976391.865,TUR,LBY,Turkey,Libya
201,2013,826,434,Portland not white,0.978,1.2,GBR,LBY,United Kingdom,Libya
202,2013,191,434,Portland not white,14707.429,294566.1,HRV,LBY,Croatia,Libya
203,2013,422,434,Portland not white,4100.712,58350.0,LBN,LBY,Lebanon,Libya
204,2013,8,499,Portland white,160.238,40589.327,ALB,MNE,Albania,Montenegro
205,2013,8,499,Portland not white,10291.797,104301.81,ALB,MNE,Albania,Montenegro
206,2013,300,499,Portland not white,969.255,14349.0,GRC,MNE,Greece,Montenegro
207,2013,724,499,Portland white,38.603,403.306,ESP,MNE,Spain,Montenegro
208,2013,792,499,Portland white,13.077,51.801,TUR,MNE,Turkey,Montenegro
209,2013,792,499,Portland white,13.077,51.801,TUR,MNE,Turkey,Montenegro
210,2013,792,499,Portland white,13.077,51.801,TUR,MNE,Turkey,Montenegro
211,2013,792,499,Portland white,13.077,51.801,TUR,MNE,Turkey,Montenegro
212,2013,191,499,Portland not white,3418.87,81724.192,HRV,MNE,Croatia,Montenegro
213,2013,688,499,Portland white,0.237,1.2,SRB,MNE,Serbia,Montenegro
214,2013,688,499,Portland not white,6533.437,71442.318,SRB,MNE,Serbia,Montenegro
215,2013,705,499,Portland white,0.37,0.795,SVN,MNE,Slovenia,Montenegro
216,2013,70,499,Portland white,5.498,24.0,BIH,MNE,Bosnia Herzegovina,Montenegro
217,2013,70,499,Portland not white,3.806,22.4,BIH,MNE,Bosnia Herzegovina,Montenegro
218,2013,818,499,Portland white,7.477,50.4,EGY,MNE,Egypt,Montenegro
219,2013,818,499,Portland not white,1.889,12.6,EGY,MNE,Egypt,Montenegro
220,2013,8,688,Portland white,2227.155,51402.763,ALB,SRB,Albania,Serbia
221,2013,8,688,Portland not white,8772.373,395846.862,ALB,SRB,Albania,Serbia
222,2013,276,688,Portland not white,0.565,0.042,DEU,SRB,Germany,Serbia
223,2013,300,688,Portland white,111.106,696.291,GRC,SRB,Greece,Serbia
224,2013,792,688,Portland white,62.67,986.897,TUR,SRB,Turkey,Serbia
225,2013,792,688,Portland white,62.67,986.897,TUR,SRB,Turkey,Serbia
226,2013,792,688,Portland white,62.67,986.897,TUR,SRB,Turkey,Serbia
227,2013,792,688,Portland white,62.67,986.897,TUR,SRB,Turkey,Serbia
228,2013,792,688,Portland not white,2.604,24.35,TUR,SRB,Turkey,Serbia
229,2013,792,688,Portland not white,2.604,24.35,TUR,SRB,Turkey,Serbia
230,2013,792,688,Portland not white,2.604,24.35,TUR,SRB,Turkey,Serbia
231,2013,792,688,Portland not white,2.604,24.35,TUR,SRB,Turkey,Serbia
232,2013,40,688,Portland white,2.682,10.15,AUT,SRB,Austria,Serbia
233,2013,616,688,Portland white,6.246,27.06,POL,SRB,Poland,Serbia
234,2013,616,688,Portland not white,104.93,177.975,POL,SRB,Poland,Serbia
235,2013,703,688,Portland white,645.093,3019.74,SVK,SRB,Slovakia,Serbia
236,2013,191,688,Portland not white,12018.337,129440.72,HRV,SRB,Croatia,Serbia
237,2013,499,688,Portland not white,7.528,71.87,MNE,SRB,Montenegro,Serbia
238,2013,705,688,Portland not white,85.683,1350.048,SVN,SRB,Slovenia,Serbia
239,2013,70,688,Portland not white,0.145,0.087,BIH,SRB,Bosnia Herzegovina,Serbia
240,2013,100,688,Portland white,180.705,1031.6,BGR,SRB,Bulgaria,Serbia
241,2013,807,688,Portland not white,11685.029,162853.94,MKD,SRB,The Former Yugoslav Republic of Macedonia,Serbia
242,2013,8,710,Portland not white,0.048,0.099,ALB,ZAF,Albania,South Africa
243,2013,56,710,Portland white,54.199,397.5,BEL,ZAF,Belgium,South Africa
244,2013,156,710,Portland white,424.59,3.21,CHN,ZAF,China,South Africa
245,2013,156,710,Portland not white,785.062,23.818,CHN,ZAF,China,South Africa
246,2013,276,710,Portland white,9.463,28.002,DEU,ZAF,Germany,South Africa
247,2013,276,710,Portland not white,0.259,0.427,DEU,ZAF,Germany,South Africa
248,2013,620,710,Portland white,0.531,3.2,PRT,ZAF,Portugal,South Africa
249,2013,620,710,Portland not white,33.219,24.0,PRT,ZAF,Portugal,South Africa
250,2013,784,710,Portland white,1097.665,27500.0,ARE,ZAF,United Arab Emirates,South Africa
251,2013,792,710,Portland white,195.2,1836.026,TUR,ZAF,Turkey,South Africa
252,2013,792,710,Portland white,195.2,1836.026,TUR,ZAF,Turkey,South Africa
253,2013,792,710,Portland white,195.2,1836.026,TUR,ZAF,Turkey,South Africa
254,2013,792,710,Portland white,195.2,1836.026,TUR,ZAF,Turkey,South Africa
255,2013,800,710,Portland not white,0.009,0.052,UGA,ZAF,Uganda,South Africa
256,2013,826,710,Portland white,0.075,0.02,GBR,ZAF,United Kingdom,South Africa
257,2013,826,710,Portland not white,0.164,0.022,GBR,ZAF,United Kingdom,South Africa
258,2013,208,710,Portland white,67.917,244.87,DNK,ZAF,Denmark,South Africa
259,2013,528,710,Portland not white,0.114,0.018,NLD,ZAF,Netherlands,South Africa
260,2013,616,710,Portland not white,104.492,105.0,POL,ZAF,Poland,South Africa
261,2013,764,710,Portland not white,1.8,0.6,THA,ZAF,Thailand,South Africa
262,2013,516,710,Portland white,0.557,2.163,NAM,ZAF,Namibia,South Africa
263,2013,516,710,Portland not white,3.097,0.443,NAM,ZAF,Namibia,South Africa
264,2013,566,710,Portland white,0.054,0.039,NGA,ZAF,Nigeria,South Africa
265,2013,604,710,Portland not white,2.005,0.512,PER,ZAF,Peru,South Africa
266,2013,643,710,Portland white,42.32,1.8,RUS,ZAF,Russian Federation,South Africa
267,2013,643,710,Portland white,42.32,1.8,RUS,ZAF,Russian Federation,South Africa
268,2013,643,710,Portland white,42.32,1.8,RUS,ZAF,Russian Federation,South Africa
269,2013,643,710,Portland white,42.32,1.8,RUS,ZAF,Russian Federation,South Africa
270,2013,818,710,Portland white,282.042,2647.5,EGY,ZAF,Egypt,South Africa
271,2013,818,710,Portland not white,0.121,0.52,EGY,ZAF,Egypt,South Africa
272,2013,72,710,Portland white,4.512,33.0,BWA,ZAF,Botswana,South Africa
273,2013,72,710,Portland not white,5.369,64.312,BWA,ZAF,Botswana,South Africa
274,2013,124,710,Portland not white,6.491,77.0,CAN,ZAF,Canada,South Africa
275,2013,398,710,Portland not white,45.238,2.852,KAZ,ZAF,Kazakhstan,South Africa
276,2013,398,710,Portland not white,45.238,2.852,KAZ,ZAF,Kazakhstan,South Africa
277,2013,398,710,Portland not white,45.238,2.852,KAZ,ZAF,Kazakhstan,South Africa
278,2013,398,710,Portland not white,45.238,2.852,KAZ,ZAF,Kazakhstan,South Africa
279,2013,404,710,Portland not white,0.286,0.163,KEN,ZAF,Kenya,South Africa
280,2013,426,710,Portland white,0.051,0.12,LSO,ZAF,Lesotho,South Africa
281,2013,426,710,Portland not white,16.46,43.352,LSO,ZAF,Lesotho,South Africa
282,2013,454,710,Portland not white,0.015,0.05,MWI,ZAF,Malawi,South Africa
283,2013,586,710,Portland white,87.879,393.415,PAK,ZAF,Pakistan,South Africa
284,2013,586,710,Portland not white,64865.588,927065.233,PAK,ZAF,Pakistan,South Africa
285,2013,646,710,Portland white,0.054,0.548,RWA,ZAF,Rwanda,South Africa
286,2013,704,710,Portland not white,4.539,204.418,VNM,ZAF,Viet Nam,South Africa
287,2013,716,710,Portland white,0.059,0.326,ZWE,ZAF,Zimbabwe,South Africa
288,2013,716,710,Portland not white,0.057,0.855,ZWE,ZAF,Zimbabwe,South Africa
289,2013,748,710,Portland white,0.067,0.29,SWZ,ZAF,Swaziland,South Africa
290,2013,748,710,Portland not white,0.383,3.56,SWZ,ZAF,Swaziland,South Africa
291,2013,894,710,Portland white,119.996,120.0,ZMB,ZAF,Zambia,South Africa
292,2013,894,710,Portland not white,51.151,53.2,ZMB,ZAF,Zambia,South Africa
293,2013,8,792,Portland not white,0.297,7.077,ALB,TUR,Albania,Turkey
294,2013,8,792,Portland not white,0.297,7.077,ALB,TUR,Albania,Turkey
295,2013,8,792,Portland not white,0.297,7.077,ALB,TUR,Albania,Turkey
296,2013,8,792,Portland not white,0.297,7.077,ALB,TUR,Albania,Turkey
297,2013,56,792,Portland not white,1.834,20.325,BEL,TUR,Belgium,Turkey
298,2013,56,792,Portland not white,1.834,20.325,BEL,TUR,Belgium,Turkey
299,2013,56,792,Portland not white,1.834,20.325,BEL,TUR,Belgium,Turkey
300,2013,56,792,Portland not white,1.834,20.325,BEL,TUR,Belgium,Turkey
301,2013,156,792,Portland not white,0.477,0.05,CHN,TUR,China,Turkey
302,2013,156,792,Portland not white,0.477,0.05,CHN,TUR,China,Turkey
303,2013,156,792,Portland not white,0.477,0.05,CHN,TUR,China,Turkey
304,2013,156,792,Portland not white,0.477,0.05,CHN,TUR,China,Turkey
305,2013,276,792,Portland not white,141.336,655.483,DEU,TUR,Germany,Turkey
306,2013,276,792,Portland not white,141.336,655.483,DEU,TUR,Germany,Turkey
307,2013,276,792,Portland not white,141.336,655.483,DEU,TUR,Germany,Turkey
308,2013,276,792,Portland not white,141.336,655.483,DEU,TUR,Germany,Turkey
309,2013,724,792,Portland white,0.624,0.375,ESP,TUR,Spain,Turkey
310,2013,724,792,Portland white,0.624,0.375,ESP,TUR,Spain,Turkey
311,2013,724,792,Portland white,0.624,0.375,ESP,TUR,Spain,Turkey
312,2013,724,792,Portland white,0.624,0.375,ESP,TUR,Spain,Turkey
313,2013,208,792,Portland white,61.528,100.543,DNK,TUR,Denmark,Turkey
314,2013,208,792,Portland white,61.528,100.543,DNK,TUR,Denmark,Turkey
315,2013,208,792,Portland white,61.528,100.543,DNK,TUR,Denmark,Turkey
316,2013,208,792,Portland white,61.528,100.543,DNK,TUR,Denmark,Turkey
317,2013,376,792,Portland not white,1.431,0.055,ISR,TUR,Israel,Turkey
318,2013,376,792,Portland not white,1.431,0.055,ISR,TUR,Israel,Turkey
319,2013,376,792,Portland not white,1.431,0.055,ISR,TUR,Israel,Turkey
320,2013,376,792,Portland not white,1.431,0.055,ISR,TUR,Israel,Turkey
321,2013,616,792,Portland not white,231.87,220.0,POL,TUR,Poland,Turkey
322,2013,616,792,Portland not white,231.87,220.0,POL,TUR,Poland,Turkey
323,2013,616,792,Portland not white,231.87,220.0,POL,TUR,Poland,Turkey
324,2013,616,792,Portland not white,231.87,220.0,POL,TUR,Poland,Turkey
325,2013,688,792,Portland not white,0.391,7.52,SRB,TUR,Serbia,Turkey
326,2013,688,792,Portland not white,0.391,7.52,SRB,TUR,Serbia,Turkey
327,2013,688,792,Portland not white,0.391,7.52,SRB,TUR,Serbia,Turkey
328,2013,688,792,Portland not white,0.391,7.52,SRB,TUR,Serbia,Turkey
329,2013,268,792,Portland not white,0.13,0.208,GEO,TUR,Georgia,Turkey
330,2013,268,792,Portland not white,0.13,0.208,GEO,TUR,Georgia,Turkey
